date,regime,posture,confidence,risk_score,composite,growth,liquidity,breadth,credit,volatility_safety,payload,recorded_at
2022-09-30,Risk-Off Contraction,Capital preservation,68.4,69.1,30.9,32.6,29.6,3.0,49.3,40.0,"{""regime"": ""Risk-Off Contraction"", ""posture"": ""Capital preservation"", ""confidence"": 68.4, ""risk_score"": 69.1, ""composite"": 30.9, ""components"": {""Growth"": 32.6, ""Liquidity"": 29.6, ""Breadth"": 3.0, ""Credit"": 49.3, ""Volatility safety"": 40.0}}",2026-07-22T16:02:16.604116+00:00
2022-10-07,Risk-Off Contraction,Capital preservation,65.0,64.3,35.7,43.7,35.8,14.5,48.7,35.7,"{""regime"": ""Risk-Off Contraction"", ""posture"": ""Capital preservation"", ""confidence"": 65.0, ""risk_score"": 64.3, ""composite"": 35.7, ""components"": {""Growth"": 43.7, ""Liquidity"": 35.8, ""Breadth"": 14.5, ""Credit"": 48.7, ""Volatility safety"": 35.7}}",2026-07-22T16:02:16.717186+00:00
2022-10-14,Risk-Off Contraction,Capital preservation,71.5,73.6,26.4,16.5,23.4,14.4,44.0,33.9,"{""regime"": ""Risk-Off Contraction"", ""posture"": ""Capital preservation"", ""confidence"": 71.5, ""risk_score"": 73.6, ""composite"": 26.4, ""components"": {""Growth"": 16.5, ""Liquidity"": 23.4, ""Breadth"": 14.4, ""Credit"": 44.0, ""Volatility safety"": 33.9}}",2026-07-22T16:02:16.832585+00:00
2022-10-21,Risk-Off Contraction,Capital preservation,65.6,65.1,34.9,36.5,31.7,25.7,46.8,33.7,"{""regime"": ""Risk-Off Contraction"", ""posture"": ""Capital preservation"", ""confidence"": 65.6, ""risk_score"": 65.1, ""composite"": 34.9, ""components"": {""Growth"": 36.5, ""Liquidity"": 31.7, ""Breadth"": 25.7, ""Credit"": 46.8, ""Volatility safety"": 33.7}}",2026-07-22T16:02:16.949367+00:00
2022-10-28,Risk-Off Contraction,Capital preservation,61.4,59.1,40.9,37.0,33.7,52.0,47.8,34.0,"{""regime"": ""Risk-Off Contraction"", ""posture"": ""Capital preservation"", ""confidence"": 61.4, ""risk_score"": 59.1, ""composite"": 40.9, ""components"": {""Growth"": 37.0, ""Liquidity"": 33.7, ""Breadth"": 52.0, ""Credit"": 47.8, ""Volatility safety"": 34.0}}",2026-07-22T16:02:17.065434+00:00
2022-11-04,Risk-Off Contraction,Capital preservation,63.7,62.5,37.5,33.7,30.5,44.1,46.4,32.9,"{""regime"": ""Risk-Off Contraction"", ""posture"": ""Capital preservation"", ""confidence"": 63.7, ""risk_score"": 62.5, ""composite"": 37.5, ""components"": {""Growth"": 33.7, ""Liquidity"": 30.5, ""Breadth"": 44.1, ""Credit"": 46.4, ""Volatility safety"": 32.9}}",2026-07-22T16:02:17.181217+00:00
2022-11-11,Slowdown,Defensive tilt,56.8,52.6,47.4,42.7,33.9,90.6,42.3,27.4,"{""regime"": ""Slowdown"", ""posture"": ""Defensive tilt"", ""confidence"": 56.8, ""risk_score"": 52.6, ""composite"": 47.4, ""components"": {""Growth"": 42.7, ""Liquidity"": 33.9, ""Breadth"": 90.6, ""Credit"": 42.3, ""Volatility safety"": 27.4}}",2026-07-22T16:02:17.315675+00:00
2022-11-18,Slowdown,Defensive tilt,55.5,49.2,50.8,52.2,39.9,88.9,44.9,27.9,"{""regime"": ""Slowdown"", ""posture"": ""Defensive tilt"", ""confidence"": 55.5, ""risk_score"": 49.2, ""composite"": 50.8, ""components"": {""Growth"": 52.2, ""Liquidity"": 39.9, ""Breadth"": 88.9, ""Credit"": 44.9, ""Volatility safety"": 27.9}}",2026-07-22T16:02:17.446617+00:00
2022-11-25,Mixed / Transition,Balanced,60.7,41.8,58.2,66.9,49.4,94.5,50.1,30.0,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 60.7, ""risk_score"": 41.8, ""composite"": 58.2, ""components"": {""Growth"": 66.9, ""Liquidity"": 49.4, ""Breadth"": 94.5, ""Credit"": 50.1, ""Volatility safety"": 30.0}}",2026-07-22T16:02:17.564122+00:00
2022-12-02,Late-Cycle Risk-On,Moderately invested,65.9,34.5,65.5,86.6,61.5,96.5,54.1,28.8,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 65.9, ""risk_score"": 34.5, ""composite"": 65.5, ""components"": {""Growth"": 86.6, ""Liquidity"": 61.5, ""Breadth"": 96.5, ""Credit"": 54.1, ""Volatility safety"": 28.8}}",2026-07-22T16:02:17.683642+00:00
2022-12-09,Mixed / Transition,Balanced,57.9,45.8,54.2,69.7,50.9,72.1,49.6,28.5,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 57.9, ""risk_score"": 45.8, ""composite"": 54.2, ""components"": {""Growth"": 69.7, ""Liquidity"": 50.9, ""Breadth"": 72.1, ""Credit"": 49.6, ""Volatility safety"": 28.5}}",2026-07-22T16:02:17.801659+00:00
2022-12-16,Slowdown,Defensive tilt,55.9,48.7,51.3,70.0,51.4,53.9,51.0,30.1,"{""regime"": ""Slowdown"", ""posture"": ""Defensive tilt"", ""confidence"": 55.9, ""risk_score"": 48.7, ""composite"": 51.3, ""components"": {""Growth"": 70.0, ""Liquidity"": 51.4, ""Breadth"": 53.9, ""Credit"": 51.0, ""Volatility safety"": 30.1}}",2026-07-22T16:02:17.917117+00:00
2022-12-23,Mixed / Transition,Balanced,61.9,40.2,59.8,95.3,66.8,47.4,58.2,31.3,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 61.9, ""risk_score"": 40.2, ""composite"": 59.8, ""components"": {""Growth"": 95.3, ""Liquidity"": 66.8, ""Breadth"": 47.4, ""Credit"": 58.2, ""Volatility safety"": 31.3}}",2026-07-22T16:02:18.036596+00:00
2022-12-30,Mixed / Transition,Balanced,59.3,43.8,56.2,86.0,61.7,44.5,56.5,32.1,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 59.3, ""risk_score"": 43.8, ""composite"": 56.2, ""components"": {""Growth"": 86.0, ""Liquidity"": 61.7, ""Breadth"": 44.5, ""Credit"": 56.5, ""Volatility safety"": 32.1}}",2026-07-22T16:02:18.155117+00:00
2023-01-06,Late-Cycle Risk-On,Moderately invested,64.1,37.0,63.0,95.0,67.6,58.1,60.2,34.0,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 64.1, ""risk_score"": 37.0, ""composite"": 63.0, ""components"": {""Growth"": 95.0, ""Liquidity"": 67.6, ""Breadth"": 58.1, ""Credit"": 60.2, ""Volatility safety"": 34.0}}",2026-07-22T16:02:18.272194+00:00
2023-01-13,Risk-On Expansion,Growth-oriented,72.0,25.8,74.2,100.0,83.0,79.9,70.4,37.8,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 72.0, ""risk_score"": 25.8, ""composite"": 74.2, ""components"": {""Growth"": 100.0, ""Liquidity"": 83.0, ""Breadth"": 79.9, ""Credit"": 70.4, ""Volatility safety"": 37.8}}",2026-07-22T16:02:18.388664+00:00
2023-01-20,Late-Cycle Risk-On,Moderately invested,69.6,29.2,70.8,100.0,75.9,71.8,67.4,39.0,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 69.6, ""risk_score"": 29.2, ""composite"": 70.8, ""components"": {""Growth"": 100.0, ""Liquidity"": 75.9, ""Breadth"": 71.8, ""Credit"": 67.4, ""Volatility safety"": 39.0}}",2026-07-22T16:02:18.508529+00:00
2023-01-27,Risk-On Expansion,Growth-oriented,70.4,28.0,72.0,100.0,69.9,84.1,66.2,40.1,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 70.4, ""risk_score"": 28.0, ""composite"": 72.0, ""components"": {""Growth"": 100.0, ""Liquidity"": 69.9, ""Breadth"": 84.1, ""Credit"": 66.2, ""Volatility safety"": 40.1}}",2026-07-22T16:02:18.663423+00:00
2023-02-03,Risk-On Expansion,Growth-oriented,71.4,26.6,73.4,100.0,72.6,84.0,69.7,40.6,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 71.4, ""risk_score"": 26.6, ""composite"": 73.4, ""components"": {""Growth"": 100.0, ""Liquidity"": 72.6, ""Breadth"": 84.0, ""Credit"": 69.7, ""Volatility safety"": 40.6}}",2026-07-22T16:02:18.789508+00:00
2023-02-10,Late-Cycle Risk-On,Moderately invested,64.4,36.5,63.5,73.3,55.3,86.2,60.9,41.8,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 64.4, ""risk_score"": 36.5, ""composite"": 63.5, ""components"": {""Growth"": 73.3, ""Liquidity"": 55.3, ""Breadth"": 86.2, ""Credit"": 60.9, ""Volatility safety"": 41.8}}",2026-07-22T16:02:18.908883+00:00
2023-02-17,Late-Cycle Risk-On,Moderately invested,63.9,37.3,62.7,67.8,53.0,78.6,65.0,49.0,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 63.9, ""risk_score"": 37.3, ""composite"": 62.7, ""components"": {""Growth"": 67.8, ""Liquidity"": 53.0, ""Breadth"": 78.6, ""Credit"": 65.0, ""Volatility safety"": 49.0}}",2026-07-22T16:02:19.024931+00:00
2023-02-24,Mixed / Transition,Balanced,57.4,46.6,53.4,50.9,42.3,65.3,60.2,48.2,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 57.4, ""risk_score"": 46.6, ""composite"": 53.4, ""components"": {""Growth"": 50.9, ""Liquidity"": 42.3, ""Breadth"": 65.3, ""Credit"": 60.2, ""Volatility safety"": 48.2}}",2026-07-22T16:02:19.144718+00:00
2023-03-03,Mixed / Transition,Balanced,61.4,40.9,59.1,57.0,46.6,77.3,63.7,50.8,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 61.4, ""risk_score"": 40.9, ""composite"": 59.1, ""components"": {""Growth"": 57.0, ""Liquidity"": 46.6, ""Breadth"": 77.3, ""Credit"": 63.7, ""Volatility safety"": 50.8}}",2026-07-22T16:02:19.264351+00:00
2023-03-10,Slowdown,Defensive tilt,55.6,50.8,49.2,50.0,42.0,42.8,61.4,49.9,"{""regime"": ""Slowdown"", ""posture"": ""Defensive tilt"", ""confidence"": 55.6, ""risk_score"": 50.8, ""composite"": 49.2, ""components"": {""Growth"": 50.0, ""Liquidity"": 42.0, ""Breadth"": 42.8, ""Credit"": 61.4, ""Volatility safety"": 49.9}}",2026-07-22T16:02:19.384216+00:00
2023-03-17,Mixed / Transition,Balanced,57.3,46.7,53.3,60.0,47.9,49.0,62.1,47.7,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 57.3, ""risk_score"": 46.7, ""composite"": 53.3, ""components"": {""Growth"": 60.0, ""Liquidity"": 47.9, ""Breadth"": 49.0, ""Credit"": 62.1, ""Volatility safety"": 47.7}}",2026-07-22T16:02:19.505597+00:00
2023-03-24,Mixed / Transition,Balanced,62.0,40.1,59.9,74.7,57.1,53.2,66.3,48.4,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 62.0, ""risk_score"": 40.1, ""composite"": 59.9, ""components"": {""Growth"": 74.7, ""Liquidity"": 57.1, ""Breadth"": 53.2, ""Credit"": 66.3, ""Volatility safety"": 48.4}}",2026-07-22T16:02:19.625929+00:00
2023-03-31,Late-Cycle Risk-On,Moderately invested,67.7,31.9,68.1,88.1,63.0,69.1,70.7,49.7,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 67.7, ""risk_score"": 31.9, ""composite"": 68.1, ""components"": {""Growth"": 88.1, ""Liquidity"": 63.0, ""Breadth"": 69.1, ""Credit"": 70.7, ""Volatility safety"": 49.7}}",2026-07-22T16:02:19.747099+00:00
2023-04-06,Late-Cycle Risk-On,Moderately invested,64.1,37.0,63.0,73.2,56.5,69.0,66.7,49.4,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 64.1, ""risk_score"": 37.0, ""composite"": 63.0, ""components"": {""Growth"": 73.2, ""Liquidity"": 56.5, ""Breadth"": 69.0, ""Credit"": 66.7, ""Volatility safety"": 49.4}}",2026-07-22T16:02:19.866240+00:00
2023-04-14,Mixed / Transition,Balanced,63.0,38.6,61.4,63.3,50.5,76.8,65.4,50.9,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 63.0, ""risk_score"": 38.6, ""composite"": 61.4, ""components"": {""Growth"": 63.3, ""Liquidity"": 50.5, ""Breadth"": 76.8, ""Credit"": 65.4, ""Volatility safety"": 50.9}}",2026-07-22T16:02:19.989332+00:00
2023-04-21,Mixed / Transition,Balanced,60.5,42.1,57.9,55.2,45.7,71.4,64.6,52.5,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 60.5, ""risk_score"": 42.1, ""composite"": 57.9, ""components"": {""Growth"": 55.2, ""Liquidity"": 45.7, ""Breadth"": 71.4, ""Credit"": 64.6, ""Volatility safety"": 52.5}}",2026-07-22T16:02:20.111104+00:00
2023-04-28,Mixed / Transition,Balanced,61.4,40.8,59.2,59.0,48.0,71.6,65.3,52.1,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 61.4, ""risk_score"": 40.8, ""composite"": 59.2, ""components"": {""Growth"": 59.0, ""Liquidity"": 48.0, ""Breadth"": 71.6, ""Credit"": 65.3, ""Volatility safety"": 52.1}}",2026-07-22T16:02:20.239826+00:00
2023-05-05,Mixed / Transition,Balanced,57.4,46.6,53.4,46.4,40.3,63.6,63.2,53.3,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 57.4, ""risk_score"": 46.6, ""composite"": 53.4, ""components"": {""Growth"": 46.4, ""Liquidity"": 40.3, ""Breadth"": 63.6, ""Credit"": 63.2, ""Volatility safety"": 53.3}}",2026-07-22T16:02:20.358657+00:00
2023-05-12,Slowdown,Defensive tilt,55.9,51.3,48.7,36.4,34.3,55.4,62.5,55.1,"{""regime"": ""Slowdown"", ""posture"": ""Defensive tilt"", ""confidence"": 55.9, ""risk_score"": 51.3, ""composite"": 48.7, ""components"": {""Growth"": 36.4, ""Liquidity"": 34.3, ""Breadth"": 55.4, ""Credit"": 62.5, ""Volatility safety"": 55.1}}",2026-07-22T16:02:20.480846+00:00
2023-05-19,Late-Cycle Risk-On,Moderately invested,64.1,37.0,63.0,66.4,53.1,71.5,69.1,54.7,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 64.1, ""risk_score"": 37.0, ""composite"": 63.0, ""components"": {""Growth"": 66.4, ""Liquidity"": 53.1, ""Breadth"": 71.5, ""Credit"": 69.1, ""Volatility safety"": 54.7}}",2026-07-22T16:02:20.604346+00:00
2023-05-26,Late-Cycle Risk-On,Moderately invested,65.2,35.5,64.5,77.1,59.3,64.6,69.7,52.0,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 65.2, ""risk_score"": 35.5, ""composite"": 64.5, ""components"": {""Growth"": 77.1, ""Liquidity"": 59.3, ""Breadth"": 64.6, ""Credit"": 69.7, ""Volatility safety"": 52.0}}",2026-07-22T16:02:20.724462+00:00
2023-06-02,Late-Cycle Risk-On,Moderately invested,65.1,35.6,64.4,72.8,56.5,73.6,68.0,51.2,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 65.1, ""risk_score"": 35.6, ""composite"": 64.4, ""components"": {""Growth"": 72.8, ""Liquidity"": 56.5, ""Breadth"": 73.6, ""Credit"": 68.0, ""Volatility safety"": 51.2}}",2026-07-22T16:02:20.844574+00:00
2023-06-09,Risk-On Expansion,Growth-oriented,72.4,25.2,74.8,97.0,71.9,76.8,75.5,53.1,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 72.4, ""risk_score"": 25.2, ""composite"": 74.8, ""components"": {""Growth"": 97.0, ""Liquidity"": 71.9, ""Breadth"": 76.8, ""Credit"": 75.5, ""Volatility safety"": 53.1}}",2026-07-22T16:02:20.979536+00:00
2023-06-16,Risk-On Expansion,Growth-oriented,74.3,22.4,77.6,98.3,73.2,82.3,78.1,56.1,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 74.3, ""risk_score"": 22.4, ""composite"": 77.6, ""components"": {""Growth"": 98.3, ""Liquidity"": 73.2, ""Breadth"": 82.3, ""Credit"": 78.1, ""Volatility safety"": 56.1}}",2026-07-22T16:02:21.103730+00:00
2023-06-23,Late-Cycle Risk-On,Moderately invested,70.3,28.2,71.8,86.0,65.7,74.6,75.8,57.0,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 70.3, ""risk_score"": 28.2, ""composite"": 71.8, ""components"": {""Growth"": 86.0, ""Liquidity"": 65.7, ""Breadth"": 74.6, ""Credit"": 75.8, ""Volatility safety"": 57.0}}",2026-07-22T16:02:21.224883+00:00
2023-06-30,Risk-On Expansion,Growth-oriented,71.4,26.6,73.4,83.8,64.3,86.0,75.4,57.3,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 71.4, ""risk_score"": 26.6, ""composite"": 73.4, ""components"": {""Growth"": 83.8, ""Liquidity"": 64.3, ""Breadth"": 86.0, ""Credit"": 75.4, ""Volatility safety"": 57.3}}",2026-07-22T16:02:21.352830+00:00
2023-07-07,Risk-On Expansion,Growth-oriented,70.7,27.6,72.4,82.6,63.8,81.6,75.9,58.3,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 70.7, ""risk_score"": 27.6, ""composite"": 72.4, ""components"": {""Growth"": 82.6, ""Liquidity"": 63.8, ""Breadth"": 81.6, ""Credit"": 75.9, ""Volatility safety"": 58.3}}",2026-07-22T16:02:21.479301+00:00
2023-07-14,Risk-On Expansion,Growth-oriented,73.4,23.7,76.3,90.7,68.6,86.8,77.7,57.9,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 73.4, ""risk_score"": 23.7, ""composite"": 76.3, ""components"": {""Growth"": 90.7, ""Liquidity"": 68.6, ""Breadth"": 86.8, ""Credit"": 77.7, ""Volatility safety"": 57.9}}",2026-07-22T16:02:21.603902+00:00
2023-07-21,Risk-On Expansion,Growth-oriented,75.9,20.1,79.9,97.0,72.5,94.9,78.4,56.8,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 75.9, ""risk_score"": 20.1, ""composite"": 79.9, ""components"": {""Growth"": 97.0, ""Liquidity"": 72.5, ""Breadth"": 94.9, ""Credit"": 78.4, ""Volatility safety"": 56.8}}",2026-07-22T16:02:21.724130+00:00
2023-07-28,Risk-On Expansion,Growth-oriented,77.1,18.5,81.5,100.0,73.9,94.0,81.4,58.4,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 77.1, ""risk_score"": 18.5, ""composite"": 81.5, ""components"": {""Growth"": 100.0, ""Liquidity"": 73.9, ""Breadth"": 94.0, ""Credit"": 81.4, ""Volatility safety"": 58.4}}",2026-07-22T16:02:21.845494+00:00
2023-08-04,Risk-On Expansion,Growth-oriented,75.5,20.7,79.3,98.2,73.6,85.9,80.2,58.8,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 75.5, ""risk_score"": 20.7, ""composite"": 79.3, ""components"": {""Growth"": 98.2, ""Liquidity"": 73.6, ""Breadth"": 85.9, ""Credit"": 80.2, ""Volatility safety"": 58.8}}",2026-07-22T16:02:21.968858+00:00
2023-08-11,Risk-On Expansion,Growth-oriented,74.2,22.5,77.5,98.3,73.7,76.0,80.4,59.0,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 74.2, ""risk_score"": 22.5, ""composite"": 77.5, ""components"": {""Growth"": 98.3, ""Liquidity"": 73.7, ""Breadth"": 76.0, ""Credit"": 80.4, ""Volatility safety"": 59.0}}",2026-07-22T16:02:22.090593+00:00
2023-08-18,Late-Cycle Risk-On,Moderately invested,66.8,33.1,66.9,77.1,60.5,62.2,75.4,59.4,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 66.8, ""risk_score"": 33.1, ""composite"": 66.9, ""components"": {""Growth"": 77.1, ""Liquidity"": 60.5, ""Breadth"": 62.2, ""Credit"": 75.4, ""Volatility safety"": 59.4}}",2026-07-22T16:02:22.215201+00:00
2023-08-25,Late-Cycle Risk-On,Moderately invested,65.9,34.5,65.5,70.3,56.5,64.6,75.1,61.2,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 65.9, ""risk_score"": 34.5, ""composite"": 65.5, ""components"": {""Growth"": 70.3, ""Liquidity"": 56.5, ""Breadth"": 64.6, ""Credit"": 75.1, ""Volatility safety"": 61.2}}",2026-07-22T16:02:22.338217+00:00
2023-09-01,Risk-On Expansion,Growth-oriented,72.0,25.7,74.3,81.0,63.6,83.2,79.9,63.9,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 72.0, ""risk_score"": 25.7, ""composite"": 74.3, ""components"": {""Growth"": 81.0, ""Liquidity"": 63.6, ""Breadth"": 83.2, ""Credit"": 79.9, ""Volatility safety"": 63.9}}",2026-07-22T16:02:22.464606+00:00
2023-09-08,Late-Cycle Risk-On,Moderately invested,66.5,33.6,66.4,67.8,55.4,68.1,76.6,64.0,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 66.5, ""risk_score"": 33.6, ""composite"": 66.4, ""components"": {""Growth"": 67.8, ""Liquidity"": 55.4, ""Breadth"": 68.1, ""Credit"": 76.6, ""Volatility safety"": 64.0}}",2026-07-22T16:02:22.588530+00:00
2023-09-15,Mixed / Transition,Balanced,62.0,40.0,60.0,54.4,47.1,61.1,73.4,64.2,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 62.0, ""risk_score"": 40.0, ""composite"": 60.0, ""components"": {""Growth"": 54.4, ""Liquidity"": 47.1, ""Breadth"": 61.1, ""Credit"": 73.4, ""Volatility safety"": 64.2}}",2026-07-22T16:02:22.713628+00:00
2023-09-22,Mixed / Transition,Balanced,58.9,44.4,55.6,53.2,46.3,41.3,73.0,64.1,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 58.9, ""risk_score"": 44.4, ""composite"": 55.6, ""components"": {""Growth"": 53.2, ""Liquidity"": 46.3, ""Breadth"": 41.3, ""Credit"": 73.0, ""Volatility safety"": 64.1}}",2026-07-22T16:02:22.837040+00:00
2023-09-29,Slowdown,Defensive tilt,56.1,48.4,51.6,40.9,38.7,44.0,70.2,64.3,"{""regime"": ""Slowdown"", ""posture"": ""Defensive tilt"", ""confidence"": 56.1, ""risk_score"": 48.4, ""composite"": 51.6, ""components"": {""Growth"": 40.9, ""Liquidity"": 38.7, ""Breadth"": 44.0, ""Credit"": 70.2, ""Volatility safety"": 64.3}}",2026-07-22T16:02:22.960850+00:00
2023-10-06,Mixed / Transition,Balanced,56.6,47.8,52.2,41.6,38.9,47.4,69.7,63.5,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 56.6, ""risk_score"": 47.8, ""composite"": 52.2, ""components"": {""Growth"": 41.6, ""Liquidity"": 38.9, ""Breadth"": 47.4, ""Credit"": 69.7, ""Volatility safety"": 63.5}}",2026-07-22T16:02:23.089291+00:00
2023-10-13,Slowdown,Defensive tilt,55.7,49.0,51.0,34.6,34.6,54.1,68.1,63.7,"{""regime"": ""Slowdown"", ""posture"": ""Defensive tilt"", ""confidence"": 55.7, ""risk_score"": 49.0, ""composite"": 51.0, ""components"": {""Growth"": 34.6, ""Liquidity"": 34.6, ""Breadth"": 54.1, ""Credit"": 68.1, ""Volatility safety"": 63.7}}",2026-07-22T16:02:23.217939+00:00
2023-10-20,Slowdown,Defensive tilt,59.9,57.1,42.9,23.1,27.4,35.7,65.2,63.4,"{""regime"": ""Slowdown"", ""posture"": ""Defensive tilt"", ""confidence"": 59.9, ""risk_score"": 57.1, ""composite"": 42.9, ""components"": {""Growth"": 23.1, ""Liquidity"": 27.4, ""Breadth"": 35.7, ""Credit"": 65.2, ""Volatility safety"": 63.4}}",2026-07-22T16:02:23.349029+00:00
2023-10-27,Risk-Off Contraction,Capital preservation,66.6,66.5,33.5,8.7,18.4,15.1,62.6,62.7,"{""regime"": ""Risk-Off Contraction"", ""posture"": ""Capital preservation"", ""confidence"": 66.6, ""risk_score"": 66.5, ""composite"": 33.5, ""components"": {""Growth"": 8.7, ""Liquidity"": 18.4, ""Breadth"": 15.1, ""Credit"": 62.6, ""Volatility safety"": 62.7}}",2026-07-22T16:02:23.480250+00:00
